,variable,value,date,times
0,mood,8.0,2014-04-01,18:00:00.000
1,mood,8.0,2014-04-01,21:00:00.000
2,mood,7.0,2014-04-02,11:00:00.000
3,mood,7.0,2014-04-02,12:00:00.000
4,mood,6.0,2014-04-02,19:00:00.000
5,mood,8.0,2014-04-02,21:00:00.000
6,mood,8.0,2014-04-03,11:00:00.000
7,mood,9.0,2014-04-03,15:00:00.000
8,mood,7.0,2014-04-03,19:00:00.000
9,mood,8.0,2014-04-03,21:00:00.000
10,mood,8.0,2014-04-04,16:00:00.000
11,mood,8.0,2014-04-04,23:00:00.000
12,mood,8.0,2014-04-05,10:00:00.000
13,mood,8.0,2014-04-05,12:00:00.000
14,mood,9.0,2014-04-05,15:00:00.000
15,mood,9.0,2014-04-05,19:00:00.000
16,mood,8.0,2014-04-05,21:00:00.000
17,mood,8.0,2014-04-06,09:00:00.000
18,mood,8.0,2014-04-06,12:00:00.000
19,mood,8.0,2014-04-06,15:00:00.000
20,mood,7.0,2014-04-06,18:00:00.000
21,mood,7.0,2014-04-06,21:00:00.000
22,mood,6.0,2014-04-07,13:00:00.000
23,mood,7.0,2014-04-07,15:00:00.000
24,mood,7.0,2014-04-07,18:00:00.000
25,mood,8.0,2014-04-07,22:00:00.000
26,mood,7.0,2014-04-08,12:00:00.000
27,mood,8.0,2014-04-08,13:00:00.000
28,mood,8.0,2014-04-08,15:00:00.000
29,mood,8.0,2014-04-08,18:00:00.000
30,mood,8.0,2014-04-08,21:00:00.000
31,mood,8.0,2014-04-09,09:00:00.000
32,mood,7.0,2014-04-09,12:00:00.000
33,mood,7.0,2014-04-09,17:00:00.000
34,mood,8.0,2014-04-10,14:00:00.000
35,mood,7.0,2014-04-10,15:00:00.000
36,mood,9.0,2014-04-10,20:00:00.000
37,mood,9.0,2014-04-10,21:00:00.000
38,mood,6.0,2014-04-11,13:00:00.000
39,mood,9.0,2014-04-11,18:00:00.000
40,mood,8.0,2014-04-11,21:00:00.000
41,mood,7.0,2014-04-12,10:00:00.000
42,mood,9.0,2014-04-12,12:00:00.000
43,mood,9.0,2014-04-12,16:00:00.000
44,mood,9.0,2014-04-12,18:00:00.000
45,mood,9.0,2014-04-12,21:00:00.000
46,mood,7.0,2014-04-13,09:00:00.000
47,mood,8.0,2014-04-13,13:00:00.000
48,mood,8.0,2014-04-13,15:00:00.000
49,mood,9.0,2014-04-13,18:00:00.000
50,mood,8.0,2014-04-13,22:00:00.000
51,mood,7.0,2014-04-14,12:00:00.000
52,mood,8.0,2014-04-14,16:00:00.000
53,mood,7.0,2014-04-15,17:00:00.000
54,mood,9.0,2014-04-15,21:00:00.000
55,mood,9.0,2014-04-16,10:00:00.000
56,mood,8.0,2014-04-16,16:00:00.000
57,mood,9.0,2014-04-16,18:00:00.000
58,mood,8.0,2014-04-16,21:00:00.000
59,mood,8.0,2014-04-17,11:00:00.000
60,mood,9.0,2014-04-17,14:00:00.000
61,mood,7.0,2014-04-18,13:00:00.000
62,mood,6.0,2014-04-21,00:00:00.000
63,mood,7.0,2014-04-21,09:00:00.000
64,mood,8.0,2014-04-21,12:00:00.000
65,mood,7.0,2014-04-21,15:00:00.000
66,mood,7.0,2014-04-23,09:00:00.000
67,mood,7.0,2014-04-23,12:00:00.000
68,mood,7.0,2014-04-23,15:00:00.000
69,mood,7.0,2014-04-23,18:00:00.000
70,mood,7.0,2014-04-23,21:00:00.000
71,mood,8.0,2014-04-24,12:00:00.000
72,mood,8.0,2014-04-24,21:00:00.000
73,mood,8.0,2014-04-25,09:00:00.000
74,mood,7.0,2014-04-27,18:00:00.000
75,mood,7.0,2014-04-27,21:00:00.000
76,mood,8.0,2014-04-28,09:00:00.000
77,mood,7.0,2014-04-28,12:00:00.000
